frequency_thz,vdos
1.293945312500e+01,8.073993146128e+02
1.318359375000e+01,7.446141874152e+02
1.342773437500e+01,4.761965766941e+02
1.367187500000e+01,4.686199225142e+02
1.391601562500e+01,4.248214461972e+02
1.416015625000e+01,3.737796691039e+02
1.440429687500e+01,2.627260964373e+02
1.464843750000e+01,2.748716810026e+02
1.489257812500e+01,2.334553916281e+02
1.513671875000e+01,2.113959886955e+02
1.538085937500e+01,1.789389781919e+02
1.562500000000e+01,1.658426552936e+02
1.586914062500e+01,1.468646439232e+02
1.611328125000e+01,1.346275532616e+02
1.635742187500e+01,1.327292654024e+02
1.660156250000e+01,1.043662865802e+02
1.684570312500e+01,9.451018240652e+01
1.708984375000e+01,1.009029378784e+02
1.733398437500e+01,8.983982620196e+01
1.757812500000e+01,7.598518760574e+01
1.782226562500e+01,7.774390982002e+01
1.806640625000e+01,7.880198788418e+01
1.831054687500e+01,6.575294536596e+01
1.855468750000e+01,6.207574245085e+01
1.879882812500e+01,6.783625167237e+01
1.904296875000e+01,5.989845997888e+01
1.928710937500e+01,6.020893324633e+01
1.953125000000e+01,5.788317046211e+01
1.977539062500e+01,5.170361479565e+01
2.001953125000e+01,5.838072281290e+01
2.026367187500e+01,4.927418987145e+01
2.050781250000e+01,4.791206108425e+01
2.075195312500e+01,4.133443533208e+01
2.099609375000e+01,3.995678404893e+01
2.124023437500e+01,3.684302828058e+01
2.148437500000e+01,3.215830923360e+01
2.172851562500e+01,3.454613944065e+01
2.197265625000e+01,2.910168887946e+01
2.221679687500e+01,2.971133793979e+01
2.246093750000e+01,3.200897583940e+01
2.270507812500e+01,2.719288358577e+01
2.294921875000e+01,2.411240452742e+01
2.319335937500e+01,2.476905945499e+01
2.343750000000e+01,2.256609119485e+01
2.368164062500e+01,2.104679646541e+01
2.392578125000e+01,2.079616654686e+01
2.416992187500e+01,2.118462524838e+01
2.441406250000e+01,1.890030825967e+01
2.465820312500e+01,1.807798716202e+01
2.490234375000e+01,1.871753028171e+01
2.514648437500e+01,1.851521042352e+01
2.539062500000e+01,1.642054441434e+01
2.563476562500e+01,1.543859909818e+01
2.587890625000e+01,1.588172400474e+01
2.612304687500e+01,1.640433998004e+01
2.636718750000e+01,1.446290201922e+01
2.661132812500e+01,1.515162180633e+01
2.685546875000e+01,1.449865417596e+01
2.709960937500e+01,1.388836176935e+01
2.734375000000e+01,1.374133943622e+01
2.758789062500e+01,1.320152687503e+01
2.783203125000e+01,1.334463819768e+01
2.807617187500e+01,1.250040490272e+01
2.832031250000e+01,1.213693662010e+01
2.856445312500e+01,1.210596877503e+01
2.880859375000e+01,1.197985757909e+01
2.905273437500e+01,1.145955506925e+01
2.929687500000e+01,1.134303910713e+01
2.954101562500e+01,1.092385189332e+01
2.978515625000e+01,1.075993317492e+01
3.002929687500e+01,1.043992885529e+01
3.027343750000e+01,1.020017955566e+01
3.051757812500e+01,1.000981947201e+01
3.076171875000e+01,9.961619588243e+00
3.100585937500e+01,9.571282632272e+00
3.125000000000e+01,9.619641587581e+00
3.149414062500e+01,9.299330196699e+00
3.173828125000e+01,9.177072111827e+00
3.198242187500e+01,9.077916832967e+00
3.222656250000e+01,8.797487128960e+00
3.247070312500e+01,8.566550603860e+00
3.271484375000e+01,8.540887431329e+00
3.295898437500e+01,8.292536576590e+00
3.320312500000e+01,8.211553642728e+00
3.344726562500e+01,8.105556665658e+00
3.369140625000e+01,7.956260036698e+00
3.393554687500e+01,7.822625226520e+00
3.417968750000e+01,7.695760463585e+00
3.442382812500e+01,7.527886363189e+00
3.466796875000e+01,7.452280408152e+00
3.491210937500e+01,7.383292668686e+00
3.515625000000e+01,7.207787346129e+00
3.540039062500e+01,7.123372737192e+00
3.564453125000e+01,7.101078816160e+00
3.588867187500e+01,6.906651007607e+00
3.613281250000e+01,6.775574020029e+00
3.637695312500e+01,6.746991196157e+00
3.662109375000e+01,6.607495332592e+00
3.686523437500e+01,6.523587776808e+00
3.710937500000e+01,6.447973444363e+00
3.735351562500e+01,6.330285645333e+00
3.759765625000e+01,6.238368638393e+00
3.784179687500e+01,6.179494477922e+00
3.808593750000e+01,6.070087161824e+00
3.833007812500e+01,5.998536299978e+00
3.857421875000e+01,5.890534244373e+00
3.881835937500e+01,5.829124458964e+00
3.906250000000e+01,5.775669950951e+00
3.930664062500e+01,5.672139717767e+00
3.955078125000e+01,5.602429565201e+00
3.979492187500e+01,5.532659047969e+00
4.003906250000e+01,5.453819112723e+00
4.028320312500e+01,5.384020307333e+00
4.052734375000e+01,5.314997573083e+00
4.077148437500e+01,5.248585499687e+00
4.101562500000e+01,5.182297325320e+00
4.125976562500e+01,5.115005251174e+00
4.150390625000e+01,5.040923800635e+00
4.174804687500e+01,4.989072733561e+00
4.199218750000e+01,4.932568318944e+00
4.223632812500e+01,4.868119065639e+00
4.248046875000e+01,4.809780392425e+00
4.272460937500e+01,4.751616554691e+00
4.296875000000e+01,4.691035007977e+00
4.321289062500e+01,4.634513712665e+00
4.345703125000e+01,4.580737367170e+00
4.370117187500e+01,4.524772949972e+00
4.394531250000e+01,4.472953301802e+00
4.418945312500e+01,4.425306339650e+00
4.443359375000e+01,4.370524638992e+00
4.467773437500e+01,4.314727727924e+00
4.492187500000e+01,4.269645882964e+00
4.516601562500e+01,4.218501883072e+00
4.541015625000e+01,4.174256701259e+00
4.565429687500e+01,4.131985560106e+00
4.589843750000e+01,4.084478024372e+00
4.614257812500e+01,4.034571257593e+00
4.638671875000e+01,3.994094527625e+00
4.663085937500e+01,3.948179449939e+00
4.687500000000e+01,3.905467715415e+00
4.711914062500e+01,3.863087108303e+00
4.736328125000e+01,3.822139236056e+00
4.760742187500e+01,3.782316001500e+00
4.785156250000e+01,3.741077362237e+00
4.809570312500e+01,3.701290162659e+00
4.833984375000e+01,3.665040605752e+00
4.858398437500e+01,3.624604812861e+00
4.882812500000e+01,3.587406402287e+00
4.907226562500e+01,3.548654824735e+00
4.931640625000e+01,3.514787724803e+00
4.956054687500e+01,3.478340767155e+00
4.980468750000e+01,3.444280109572e+00
5.004882812500e+01,3.407425605396e+00
5.029296875000e+01,3.372031811537e+00
5.053710937500e+01,3.340263400572e+00
5.078125000000e+01,3.306996080859e+00
5.102539062500e+01,3.271951068452e+00
5.126953125000e+01,3.242387200350e+00
5.151367187500e+01,3.206831578850e+00
5.175781250000e+01,3.176981915549e+00
5.200195312500e+01,3.147487961624e+00
5.224609375000e+01,3.117371619241e+00
5.249023437500e+01,3.087315374740e+00
5.273437500000e+01,3.058275006957e+00
5.297851562500e+01,3.027095907383e+00
5.322265625000e+01,2.998580927626e+00
5.346679687500e+01,2.973525550775e+00
5.371093750000e+01,2.943734318244e+00
5.395507812500e+01,2.915309773331e+00
5.419921875000e+01,2.888576459191e+00
5.444335937500e+01,2.863330127488e+00
5.468750000000e+01,2.836296601760e+00
5.493164062500e+01,2.809565536648e+00
5.517578125000e+01,2.784899880752e+00
5.541992187500e+01,2.759984995855e+00
5.566406250000e+01,2.733783029996e+00
5.590820312500e+01,2.710158055919e+00
5.615234375000e+01,2.686247262959e+00
5.639648437500e+01,2.662956045608e+00
5.664062500000e+01,2.639719991527e+00
5.688476562500e+01,2.615577848451e+00
5.712890625000e+01,2.593891577024e+00
5.737304687500e+01,2.571049416555e+00
5.761718750000e+01,2.547531339617e+00
5.786132812500e+01,2.526505707238e+00
5.810546875000e+01,2.503913380606e+00
5.834960937500e+01,2.483034015558e+00
5.859375000000e+01,2.463153989954e+00
5.883789062500e+01,2.439435165249e+00
5.908203125000e+01,2.420215692774e+00
5.932617187500e+01,2.400563015303e+00
5.957031250000e+01,2.379723291167e+00
5.981445312500e+01,2.360221354527e+00
6.005859375000e+01,2.341069315574e+00
6.030273437500e+01,2.321485139715e+00
6.054687500000e+01,2.301823475737e+00
6.079101562500e+01,2.282548307082e+00
6.103515625000e+01,2.264391234149e+00
6.127929687500e+01,2.246191556275e+00
6.152343750000e+01,2.228714085956e+00
6.176757812500e+01,2.210337435507e+00
6.201171875000e+01,2.192505847314e+00
6.225585937500e+01,2.175083318375e+00
6.250000000000e+01,2.157967917899e+00
6.274414062500e+01,2.140887158617e+00
6.298828125000e+01,2.124379611861e+00
6.323242187500e+01,2.107248495115e+00
6.347656250000e+01,2.091015095510e+00
6.372070312500e+01,2.075084385405e+00
6.396484375000e+01,2.058108206621e+00
6.420898437500e+01,2.042960729314e+00
6.445312500000e+01,2.027304351158e+00
6.469726562500e+01,2.011378106558e+00
6.494140625000e+01,1.996828850995e+00
6.518554687500e+01,1.981330072894e+00
6.542968750000e+01,1.966172036113e+00
6.567382812500e+01,1.951524132020e+00
6.591796875000e+01,1.937302627274e+00
6.616210937500e+01,1.923023759773e+00
6.640625000000e+01,1.908567006869e+00
6.665039062500e+01,1.893897132955e+00
6.689453125000e+01,1.880174808950e+00
6.713867187500e+01,1.866285915133e+00
6.738281250000e+01,1.852826067810e+00
6.762695312500e+01,1.839557797914e+00
6.787109375000e+01,1.825767344195e+00
6.811523437500e+01,1.812625128383e+00
6.835937500000e+01,1.799556727423e+00
6.860351562500e+01,1.787034177722e+00
6.884765625000e+01,1.773869609909e+00
6.909179687500e+01,1.761111665123e+00
6.933593750000e+01,1.749018641972e+00
6.958007812500e+01,1.736275626668e+00
6.982421875000e+01,1.724208661563e+00
7.006835937500e+01,1.712022774548e+00
7.031250000000e+01,1.700055354400e+00
7.055664062500e+01,1.688129085167e+00
7.080078125000e+01,1.676632315035e+00
7.104492187500e+01,1.665055633780e+00
7.128906250000e+01,1.653758180119e+00
7.153320312500e+01,1.642202079499e+00
7.177734375000e+01,1.631014334182e+00
7.202148437500e+01,1.619831838872e+00
7.226562500000e+01,1.609073448460e+00
7.250976562500e+01,1.597982868138e+00
7.275390625000e+01,1.587384194978e+00
7.299804687500e+01,1.576774186141e+00
7.324218750000e+01,1.565975634213e+00
7.348632812500e+01,1.555903735355e+00
7.373046875000e+01,1.545340471764e+00
7.397460937500e+01,1.534942547806e+00
7.421875000000e+01,1.525094088760e+00
7.446289062500e+01,1.515147031595e+00
7.470703125000e+01,1.504886308072e+00
7.495117187500e+01,1.495361474440e+00
7.519531250000e+01,1.485743640349e+00
7.543945312500e+01,1.475740332473e+00
7.568359375000e+01,1.466500584561e+00
7.592773437500e+01,1.457052549995e+00
7.617187500000e+01,1.447628221027e+00
7.641601562500e+01,1.438357620392e+00
7.666015625000e+01,1.429309150519e+00
7.690429687500e+01,1.420181192000e+00
7.714843750000e+01,1.411286144189e+00
7.739257812500e+01,1.402141851707e+00
7.763671875000e+01,1.393488271132e+00
7.788085937500e+01,1.384870245552e+00
7.812500000000e+01,1.376022151824e+00
7.836914062500e+01,1.367366932822e+00
7.861328125000e+01,1.359329809750e+00
7.885742187500e+01,1.350779739440e+00
7.910156250000e+01,1.342359716371e+00
7.934570312500e+01,1.334223012976e+00
7.958984375000e+01,1.326055597412e+00
7.983398437500e+01,1.318008601758e+00
8.007812500000e+01,1.310135517236e+00
8.032226562500e+01,1.301992600454e+00
8.056640625000e+01,1.294215361694e+00
8.081054687500e+01,1.286395642541e+00
8.105468750000e+01,1.278654395962e+00
8.129882812500e+01,1.271129754443e+00
8.154296875000e+01,1.263587636635e+00
8.178710937500e+01,1.256036057135e+00
8.203125000000e+01,1.248496728089e+00
8.227539062500e+01,1.241297726634e+00
8.251953125000e+01,1.233790445561e+00
8.276367187500e+01,1.226703793091e+00
8.300781250000e+01,1.219610154784e+00
8.325195312500e+01,1.212418842773e+00
8.349609375000e+01,1.205405140843e+00
8.374023437500e+01,1.198448795366e+00
8.398437500000e+01,1.191478650103e+00
8.422851562500e+01,1.184674559300e+00
8.447265625000e+01,1.177960010813e+00
8.471679687500e+01,1.171040437199e+00
8.496093750000e+01,1.164462782137e+00
8.520507812500e+01,1.157890349084e+00
8.544921875000e+01,1.151284979461e+00
8.569335937500e+01,1.144768398330e+00
8.593750000000e+01,1.138293918905e+00
8.618164062500e+01,1.131983876804e+00
8.642578125000e+01,1.125580330413e+00
8.666992187500e+01,1.119422432820e+00
8.691406250000e+01,1.113107724858e+00
8.715820312500e+01,1.106957983954e+00
8.740234375000e+01,1.100897290660e+00
8.764648437500e+01,1.094803100230e+00
8.789062500000e+01,1.088756870057e+00
8.813476562500e+01,1.082811351149e+00
8.837890625000e+01,1.076902570103e+00
8.862304687500e+01,1.071027302268e+00
8.886718750000e+01,1.065238735524e+00
8.911132812500e+01,1.059453688792e+00
8.935546875000e+01,1.053752541358e+00
8.959960937500e+01,1.048022709294e+00
8.984375000000e+01,1.042457270663e+00
9.008789062500e+01,1.036878508728e+00
9.033203125000e+01,1.031388230734e+00
9.057617187500e+01,1.025878412885e+00
9.082031250000e+01,1.020490525877e+00
9.106445312500e+01,1.015024178928e+00
9.130859375000e+01,1.009723083486e+00
9.155273437500e+01,1.004453205730e+00
9.179687500000e+01,9.991449284420e-01
9.204101562500e+01,9.938976327448e-01
9.228515625000e+01,9.887443024945e-01
9.252929687500e+01,9.835843584360e-01
9.277343750000e+01,9.785047088324e-01
9.301757812500e+01,9.734923567939e-01
9.326171875000e+01,9.684471836003e-01
9.350585937500e+01,9.634588107508e-01
9.375000000000e+01,9.585544526360e-01
9.399414062500e+01,9.536377743612e-01
9.423828125000e+01,9.487810103689e-01
9.448242187500e+01,9.439214832328e-01
9.472656250000e+01,9.391535867868e-01
9.497070312500e+01,9.344971125089e-01
9.521484375000e+01,9.297711891603e-01
9.545898437500e+01,9.251109663125e-01
9.570312500000e+01,9.204967885611e-01
9.594726562500e+01,9.158044396211e-01
9.619140625000e+01,9.112512754077e-01
9.643554687500e+01,9.068019480152e-01
9.667968750000e+01,9.022862607587e-01
9.692382812500e+01,8.978219000456e-01
9.716796875000e+01,8.933576482647e-01
9.741210937500e+01,8.890170919124e-01
9.765625000000e+01,8.846559002942e-01
9.790039062500e+01,8.803370745823e-01
9.814453125000e+01,8.760483036530e-01
9.838867187500e+01,8.717655735899e-01
9.863281250000e+01,8.675754930991e-01
9.887695312500e+01,8.633179743492e-01
9.912109375000e+01,8.592051343185e-01
9.936523437500e+01,8.550959950423e-01
9.960937500000e+01,8.509357118944e-01
9.985351562500e+01,8.468622135955e-01
1.000976562500e+02,8.428879852475e-01
1.003417968750e+02,8.388693506793e-01
1.005859375000e+02,8.349060006775e-01
1.008300781250e+02,8.309499037757e-01
1.010742187500e+02,8.269914379282e-01
1.013183593750e+02,8.231117867784e-01
1.015625000000e+02,8.192192815005e-01
1.018066406250e+02,8.154222971108e-01
1.020507812500e+02,8.116381012709e-01
1.022949218750e+02,8.078211997483e-01
1.025390625000e+02,8.040920587806e-01
1.027832031250e+02,8.003457648908e-01
1.030273437500e+02,7.966662146998e-01
1.032714843750e+02,7.929869221346e-01
1.035156250000e+02,7.893656775077e-01
1.037597656250e+02,7.856972284005e-01
1.040039062500e+02,7.821222750342e-01
1.042480468750e+02,7.785706950764e-01
1.044921875000e+02,7.750251452037e-01
1.047363281250e+02,7.715219807806e-01
1.049804687500e+02,7.680318291310e-01
1.052246093750e+02,7.645371739404e-01
1.054687500000e+02,7.610975730752e-01
1.057128906250e+02,7.576998222661e-01
1.059570312500e+02,7.542838342197e-01
1.062011718750e+02,7.509206306182e-01
1.064453125000e+02,7.475598210606e-01
1.066894531250e+02,7.442462924597e-01
1.069335937500e+02,7.409626318537e-01
1.071777343750e+02,7.376802694213e-01
1.074218750000e+02,7.344116086479e-01
1.076660156250e+02,7.311830206561e-01
1.079101562500e+02,7.279625745796e-01
1.081542968750e+02,7.247762113337e-01
1.083984375000e+02,7.216388813834e-01
1.086425781250e+02,7.184655164891e-01
1.088867187500e+02,7.153494853817e-01
1.091308593750e+02,7.122566302092e-01
1.093750000000e+02,7.091598946085e-01
1.096191406250e+02,7.060996466555e-01
1.098632812500e+02,7.030740186178e-01
1.101074218750e+02,7.000444316572e-01
1.103515625000e+02,6.970352628627e-01
1.105957031250e+02,6.940646031963e-01
1.108398437500e+02,6.910963728388e-01
1.110839843750e+02,6.881500353080e-01
1.113281250000e+02,6.852489314059e-01
1.115722656250e+02,6.823271803387e-01
1.118164062500e+02,6.794639572043e-01
1.120605468750e+02,6.766249075322e-01
1.123046875000e+02,6.737468133725e-01
1.125488281250e+02,6.709157307215e-01
1.127929687500e+02,6.680987445495e-01
1.130371093750e+02,6.653334366515e-01
1.132812500000e+02,6.625601785947e-01
1.135253906250e+02,6.598149762008e-01
1.137695312500e+02,6.570810215796e-01
1.140136718750e+02,6.543549112144e-01
1.142578125000e+02,6.516634550192e-01
1.145019531250e+02,6.489919095108e-01
1.147460937500e+02,6.463118976490e-01
1.149902343750e+02,6.436844879240e-01
1.152343750000e+02,6.410380705034e-01
1.154785156250e+02,6.384375197836e-01
1.157226562500e+02,6.358443209254e-01
1.159667968750e+02,6.332565284811e-01
1.162109375000e+02,6.307060352419e-01
1.164550781250e+02,6.281645207487e-01
1.166992187500e+02,6.256263453864e-01
1.169433593750e+02,6.231056790041e-01
1.171875000000e+02,6.206221730167e-01
1.174316406250e+02,6.181150954223e-01
1.176757812500e+02,6.156619764605e-01
1.179199218750e+02,6.132112054740e-01
1.181640625000e+02,6.107907713877e-01
1.184082031250e+02,6.083618901859e-01
1.186523437500e+02,6.059488712442e-01
1.188964843750e+02,6.035562031272e-01
1.191406250000e+02,6.011797059795e-01
1.193847656250e+02,5.988247727879e-01
1.196289062500e+02,5.964877124476e-01
1.198730468750e+02,5.941534704325e-01
1.201171875000e+02,5.918402326746e-01
1.203613281250e+02,5.895209481518e-01
1.206054687500e+02,5.872334211026e-01
1.208496093750e+02,5.849710982093e-01
1.210937500000e+02,5.826968005511e-01
1.213378906250e+02,5.804650470327e-01
1.215820312500e+02,5.782331434398e-01
1.218261718750e+02,5.760071479366e-01
1.220703125000e+02,5.738003613408e-01
1.223144531250e+02,5.715999032998e-01
1.225585937500e+02,5.694294456758e-01
1.228027343750e+02,5.672603784421e-01
1.230468750000e+02,5.651004424913e-01
1.232910156250e+02,5.629712593599e-01
1.235351562500e+02,5.608404720625e-01
1.237792968750e+02,5.587263512440e-01
1.240234375000e+02,5.566227718922e-01
1.242675781250e+02,5.545331397030e-01
1.245117187500e+02,5.524514824319e-01
1.247558593750e+02,5.503897064504e-01
1.250000000000e+02,5.483335664158e-01
1.252441406250e+02,5.462971417836e-01
1.254882812500e+02,5.442672571424e-01
1.257324218750e+02,5.422480916891e-01
1.259765625000e+02,5.402522416248e-01
1.262207031250e+02,5.382551050884e-01
1.264648437500e+02,5.362731565827e-01
1.267089843750e+02,5.343009384951e-01
1.269531250000e+02,5.323416646450e-01
1.271972656250e+02,5.303971186145e-01
1.274414062500e+02,5.284588450692e-01
1.276855468750e+02,5.265383033470e-01
1.279296875000e+02,5.246242732312e-01
1.281738281250e+02,5.227213030554e-01
1.284179687500e+02,5.208349364426e-01
1.286621093750e+02,5.189490993028e-01
1.289062500000e+02,5.170832521255e-01
1.291503906250e+02,5.152197797701e-01
1.293945312500e+02,5.133720797893e-01
1.296386718750e+02,5.115347891873e-01
1.298828125000e+02,5.097103653929e-01
1.301269531250e+02,5.078921443604e-01
1.303710937500e+02,5.060903648883e-01
1.306152343750e+02,5.042907221097e-01
1.308593750000e+02,5.025043059381e-01
1.311035156250e+02,5.007259626700e-01
1.313476562500e+02,4.989627773308e-01
1.315917968750e+02,4.972077102567e-01
1.318359375000e+02,4.954599508922e-01
1.320800781250e+02,4.937239601077e-01
1.323242187500e+02,4.919968260066e-01
1.325683593750e+02,4.902823957745e-01
1.328125000000e+02,4.885734977638e-01
1.330566406250e+02,4.868762887309e-01
1.333007812500e+02,4.851856266854e-01
1.335449218750e+02,4.835109401772e-01
1.337890625000e+02,4.818349178096e-01
1.340332031250e+02,4.801762481249e-01
1.342773437500e+02,4.785240633559e-01
1.345214843750e+02,4.768854554232e-01
1.347656250000e+02,4.752504347276e-01
1.350097656250e+02,4.736273637054e-01
1.352539062500e+02,4.720110278022e-01
1.354980468750e+02,4.704023782166e-01
1.357421875000e+02,4.688060250389e-01
1.359863281250e+02,4.672156336430e-01
1.362304687500e+02,4.656328659818e-01
1.364746093750e+02,4.640672658383e-01
1.367187500000e+02,4.625025900813e-01
1.369628906250e+02,4.609466658775e-01
1.372070312500e+02,4.594003399219e-01
1.374511718750e+02,4.578562465898e-01
1.376953125000e+02,4.563303696414e-01
1.379394531250e+02,4.548096649646e-01
1.381835937500e+02,4.532963853985e-01
1.384277343750e+02,4.517901930514e-01
1.386718750000e+02,4.502942206635e-01
1.389160156250e+02,4.488023388111e-01
1.391601562500e+02,4.473189043135e-01
1.394042968750e+02,4.458472279072e-01
1.396484375000e+02,4.443832981181e-01
1.398925781250e+02,4.429228680012e-01
1.401367187500e+02,4.414734390313e-01
1.403808593750e+02,4.400288110063e-01
1.406250000000e+02,4.385947863581e-01
1.408691406250e+02,4.371681037141e-01
1.411132812500e+02,4.357460737871e-01
1.413574218750e+02,4.343338352615e-01
1.416015625000e+02,4.329296116867e-01
1.418457031250e+02,4.315296920560e-01
1.420898437500e+02,4.301387723984e-01
1.423339843750e+02,4.287579140343e-01
1.425781250000e+02,4.273786974565e-01
1.428222656250e+02,4.260120356960e-01
1.430664062500e+02,4.246508463685e-01
1.433105468750e+02,4.232927666421e-01
1.435546875000e+02,4.219443264021e-01
1.437988281250e+02,4.206022980436e-01
1.440429687500e+02,4.192697000607e-01
1.442871093750e+02,4.179425432235e-01
1.445312500000e+02,4.166226480086e-01
1.447753906250e+02,4.153087854802e-01
1.450195312500e+02,4.140007309402e-01
1.452636718750e+02,4.127004451319e-01
1.455078125000e+02,4.114047136558e-01
1.457519531250e+02,4.101180472327e-01
1.459960937500e+02,4.088397072885e-01
1.462402343750e+02,4.075631798343e-01
1.464843750000e+02,4.062969829450e-01
1.467285156250e+02,4.050356491239e-01
1.469726562500e+02,4.037785115277e-01
1.472167968750e+02,4.025304542181e-01
1.474609375000e+02,4.012877210266e-01
1.477050781250e+02,4.000509226420e-01
1.479492187500e+02,3.988221574945e-01
1.481933593750e+02,3.975979770573e-01
1.484375000000e+02,3.963795094226e-01
1.486816406250e+02,3.951672793148e-01
1.489257812500e+02,3.939622492543e-01
1.491699218750e+02,3.927621637355e-01
1.494140625000e+02,3.915691430471e-01
1.496582031250e+02,3.903802674354e-01
1.499023437500e+02,3.891981067915e-01
1.501464843750e+02,3.880217148362e-01
1.503906250000e+02,3.868517136643e-01
1.506347656250e+02,3.856869186379e-01
1.508789062500e+02,3.845278412629e-01
1.511230468750e+02,3.833752147098e-01
1.513671875000e+02,3.822261956271e-01
1.516113281250e+02,3.810846439381e-01
1.518554687500e+02,3.799485007897e-01
1.520996093750e+02,3.788169943981e-01
1.523437500000e+02,3.776920949237e-01
1.525878906250e+02,3.765716039712e-01
1.528320312500e+02,3.754572090372e-01
1.530761718750e+02,3.743480936506e-01
1.533203125000e+02,3.732440998680e-01
1.535644531250e+02,3.721457812909e-01
1.538085937500e+02,3.710522240061e-01
1.540527343750e+02,3.699643287975e-01
1.542968750000e+02,3.688816119592e-01
1.545410156250e+02,3.678043776489e-01
1.547851562500e+02,3.667320642993e-01
1.550292968750e+02,3.656644254031e-01
1.552734375000e+02,3.646020763015e-01
1.555175781250e+02,3.635448137861e-01
1.557617187500e+02,3.624928978621e-01
1.560058593750e+02,3.614456669243e-01
1.562500000000e+02,3.604035986720e-01
1.564941406250e+02,3.593667101331e-01
1.567382812500e+02,3.583339253766e-01
1.569824218750e+02,3.573068623112e-01
1.572265625000e+02,3.562842736034e-01
1.574707031250e+02,3.552663279364e-01
1.577148437500e+02,3.542531057970e-01
1.579589843750e+02,3.532447956207e-01
1.582031250000e+02,3.522418593786e-01
1.584472656250e+02,3.512426447018e-01
1.586914062500e+02,3.502488475492e-01
1.589355468750e+02,3.492589036398e-01
1.591796875000e+02,3.482740271892e-01
1.594238281250e+02,3.472937240167e-01
1.596679687500e+02,3.463178267152e-01
1.599121093750e+02,3.453466240975e-01
1.601562500000e+02,3.443798072988e-01
1.604003906250e+02,3.434170173462e-01
1.606445312500e+02,3.424592648706e-01
1.608886718750e+02,3.415062680180e-01
1.611328125000e+02,3.405570825941e-01
1.613769531250e+02,3.396123233746e-01
1.616210937500e+02,3.386719417919e-01
1.618652343750e+02,3.377354998196e-01
1.621093750000e+02,3.368038516431e-01
1.623535156250e+02,3.358764875578e-01
1.625976562500e+02,3.349530541867e-01
1.628417968750e+02,3.340341075404e-01
1.630859375000e+02,3.331189478339e-01
1.633300781250e+02,3.322082194191e-01
1.635742187500e+02,3.313014627218e-01
1.638183593750e+02,3.303986085577e-01
1.640625000000e+02,3.295002090984e-01
1.643066406250e+02,3.286058253469e-01
1.645507812500e+02,3.277155922734e-01
1.647949218750e+02,3.268289811219e-01
1.650390625000e+02,3.259467442702e-01
1.652832031250e+02,3.250682069207e-01
1.655273437500e+02,3.241936527354e-01
1.657714843750e+02,3.233232340772e-01
1.660156250000e+02,3.224562200005e-01
1.662597656250e+02,3.215934683823e-01
1.665039062500e+02,3.207345284693e-01
1.667480468750e+02,3.198791064398e-01
1.669921875000e+02,3.190276937858e-01
1.672363281250e+02,3.181803030285e-01
1.674804687500e+02,3.173363393966e-01
1.677246093750e+02,3.164960439951e-01
1.679687500000e+02,3.156597307692e-01
1.682128906250e+02,3.148269115615e-01
1.684570312500e+02,3.139975008440e-01
1.687011718750e+02,3.131722708113e-01
1.689453125000e+02,3.123506052821e-01
1.691894531250e+02,3.115324548779e-01
1.694335937500e+02,3.107179804802e-01
1.696777343750e+02,3.099067462715e-01
1.699218750000e+02,3.090991593274e-01
1.701660156250e+02,3.082950294649e-01
