frequency_thz,vdos
1.196289062500e+01,1.087547140492e+03
1.220703125000e+01,9.000256973533e+02
1.245117187500e+01,8.302095293527e+02
1.269531250000e+01,8.822569818293e+02
1.293945312500e+01,9.144156618460e+02
1.318359375000e+01,6.210982575331e+02
1.342773437500e+01,5.026499119185e+02
1.367187500000e+01,4.690680320393e+02
1.391601562500e+01,4.456143618588e+02
1.416015625000e+01,3.200091547966e+02
1.440429687500e+01,2.665982837127e+02
1.464843750000e+01,3.102312321807e+02
1.489257812500e+01,2.213851329540e+02
1.513671875000e+01,1.942763904026e+02
1.538085937500e+01,1.570032057733e+02
1.562500000000e+01,1.657989263700e+02
1.586914062500e+01,1.437688207740e+02
1.611328125000e+01,1.162661091245e+02
1.635742187500e+01,1.535235028271e+02
1.660156250000e+01,1.227915115063e+02
1.684570312500e+01,1.017931822524e+02
1.708984375000e+01,1.052033671657e+02
1.733398437500e+01,9.014738356922e+01
1.757812500000e+01,9.373873337693e+01
1.782226562500e+01,7.864393104525e+01
1.806640625000e+01,8.793984152082e+01
1.831054687500e+01,7.625395637158e+01
1.855468750000e+01,6.883466783333e+01
1.879882812500e+01,6.844001622022e+01
1.904296875000e+01,6.412368430973e+01
1.928710937500e+01,6.042555961178e+01
1.953125000000e+01,5.686098324659e+01
1.977539062500e+01,5.552746110915e+01
2.001953125000e+01,4.701871971508e+01
2.026367187500e+01,4.995910585596e+01
2.050781250000e+01,4.353911725926e+01
2.075195312500e+01,4.950918447378e+01
2.099609375000e+01,4.078083767232e+01
2.124023437500e+01,3.622539044163e+01
2.148437500000e+01,3.616189642158e+01
2.172851562500e+01,3.780670364704e+01
2.197265625000e+01,3.117416871487e+01
2.221679687500e+01,2.972703257190e+01
2.246093750000e+01,3.042190514653e+01
2.270507812500e+01,2.742514120160e+01
2.294921875000e+01,3.073731450583e+01
2.319335937500e+01,2.632951640281e+01
2.343750000000e+01,2.697085545932e+01
2.368164062500e+01,2.340927929319e+01
2.392578125000e+01,2.406063647936e+01
2.416992187500e+01,2.158533494717e+01
2.441406250000e+01,2.234793882632e+01
2.465820312500e+01,2.090506260281e+01
2.490234375000e+01,1.871660264184e+01
2.514648437500e+01,2.076526741796e+01
2.539062500000e+01,1.799798969230e+01
2.563476562500e+01,1.724903128107e+01
2.587890625000e+01,1.601277923007e+01
2.612304687500e+01,1.647331548019e+01
2.636718750000e+01,1.595907255681e+01
2.661132812500e+01,1.575212808514e+01
2.685546875000e+01,1.456726070129e+01
2.709960937500e+01,1.531636731500e+01
2.734375000000e+01,1.457249889870e+01
2.758789062500e+01,1.440130119901e+01
2.783203125000e+01,1.373569271941e+01
2.807617187500e+01,1.372217110618e+01
2.832031250000e+01,1.259620940232e+01
2.856445312500e+01,1.257467669362e+01
2.880859375000e+01,1.213978289433e+01
2.905273437500e+01,1.223852725327e+01
2.929687500000e+01,1.163705081680e+01
2.954101562500e+01,1.183006501378e+01
2.978515625000e+01,1.142483329532e+01
3.002929687500e+01,1.101937520537e+01
3.027343750000e+01,1.081942135364e+01
3.051757812500e+01,1.078517705334e+01
3.076171875000e+01,1.052198485386e+01
3.100585937500e+01,1.022511595105e+01
3.125000000000e+01,9.903074617831e+00
3.149414062500e+01,9.895031869651e+00
3.173828125000e+01,9.442104826895e+00
3.198242187500e+01,9.488968395509e+00
3.222656250000e+01,9.375683245192e+00
3.247070312500e+01,9.205545046355e+00
3.271484375000e+01,8.980957248452e+00
3.295898437500e+01,8.899694419763e+00
3.320312500000e+01,8.623317414887e+00
3.344726562500e+01,8.539653574825e+00
3.369140625000e+01,8.383295711433e+00
3.393554687500e+01,8.319342660050e+00
3.417968750000e+01,8.199344964793e+00
3.442382812500e+01,8.069146089086e+00
3.466796875000e+01,7.901745821923e+00
3.491210937500e+01,7.805365157947e+00
3.515625000000e+01,7.676203300553e+00
3.540039062500e+01,7.549357586843e+00
3.564453125000e+01,7.415164294796e+00
3.588867187500e+01,7.341335262239e+00
3.613281250000e+01,7.212336298187e+00
3.637695312500e+01,7.113921631377e+00
3.662109375000e+01,7.010023795003e+00
3.686523437500e+01,6.965784877604e+00
3.710937500000e+01,6.829581053469e+00
3.735351562500e+01,6.730602233560e+00
3.759765625000e+01,6.615794636375e+00
3.784179687500e+01,6.547525164377e+00
3.808593750000e+01,6.426860387211e+00
3.833007812500e+01,6.352341392518e+00
3.857421875000e+01,6.264765990596e+00
3.881835937500e+01,6.202788585586e+00
3.906250000000e+01,6.094544133471e+00
3.930664062500e+01,6.019090292942e+00
3.955078125000e+01,5.948940724778e+00
3.979492187500e+01,5.860995597772e+00
4.003906250000e+01,5.785444367973e+00
4.028320312500e+01,5.709235317281e+00
4.052734375000e+01,5.635829302158e+00
4.077148437500e+01,5.559035479311e+00
4.101562500000e+01,5.492108251470e+00
4.125976562500e+01,5.423739500576e+00
4.150390625000e+01,5.357915208069e+00
4.174804687500e+01,5.293314111044e+00
4.199218750000e+01,5.225487457672e+00
4.223632812500e+01,5.165603764122e+00
4.248046875000e+01,5.105521577823e+00
4.272460937500e+01,5.038100344081e+00
4.296875000000e+01,4.979035793990e+00
4.321289062500e+01,4.923524298282e+00
4.345703125000e+01,4.860925729964e+00
4.370117187500e+01,4.798296834667e+00
4.394531250000e+01,4.748464098826e+00
4.418945312500e+01,4.693272113532e+00
4.443359375000e+01,4.640316559797e+00
4.467773437500e+01,4.587957137633e+00
4.492187500000e+01,4.535476600991e+00
4.516601562500e+01,4.481818213478e+00
4.541015625000e+01,4.432518273786e+00
4.565429687500e+01,4.381589923905e+00
4.589843750000e+01,4.333362469668e+00
4.614257812500e+01,4.287064873863e+00
4.638671875000e+01,4.237616738880e+00
4.663085937500e+01,4.193777804380e+00
4.687500000000e+01,4.148378542316e+00
4.711914062500e+01,4.099620666417e+00
4.736328125000e+01,4.056283295537e+00
4.760742187500e+01,4.015165004314e+00
4.785156250000e+01,3.971636950521e+00
4.809570312500e+01,3.930761280869e+00
4.833984375000e+01,3.885934019369e+00
4.858398437500e+01,3.847630201473e+00
4.882812500000e+01,3.807655205102e+00
4.907226562500e+01,3.766022193605e+00
4.931640625000e+01,3.726405147212e+00
4.956054687500e+01,3.690881374813e+00
4.980468750000e+01,3.654365577364e+00
5.004882812500e+01,3.617071856402e+00
5.029296875000e+01,3.579996523808e+00
5.053710937500e+01,3.545083603330e+00
5.078125000000e+01,3.507844879283e+00
5.102539062500e+01,3.473811399259e+00
5.126953125000e+01,3.439080874233e+00
5.151367187500e+01,3.406681507735e+00
5.175781250000e+01,3.373101199725e+00
5.200195312500e+01,3.341349768830e+00
5.224609375000e+01,3.307916085360e+00
5.249023437500e+01,3.277004017811e+00
5.273437500000e+01,3.245063466850e+00
5.297851562500e+01,3.214650350694e+00
5.322265625000e+01,3.183552716346e+00
5.346679687500e+01,3.153797471688e+00
5.371093750000e+01,3.122593788066e+00
5.395507812500e+01,3.094416885124e+00
5.419921875000e+01,3.066790987073e+00
5.444335937500e+01,3.037113996113e+00
5.468750000000e+01,3.010152075697e+00
5.493164062500e+01,2.983066611322e+00
5.517578125000e+01,2.956432999004e+00
5.541992187500e+01,2.929794125093e+00
5.566406250000e+01,2.904122908977e+00
5.590820312500e+01,2.876794715288e+00
5.615234375000e+01,2.851534252449e+00
5.639648437500e+01,2.824443845966e+00
5.664062500000e+01,2.800710961502e+00
5.688476562500e+01,2.776865451899e+00
5.712890625000e+01,2.753073540203e+00
5.737304687500e+01,2.728835064550e+00
5.761718750000e+01,2.704542529737e+00
5.786132812500e+01,2.681183632435e+00
5.810546875000e+01,2.658096757755e+00
5.834960937500e+01,2.634768845708e+00
5.859375000000e+01,2.612095792007e+00
5.883789062500e+01,2.589560892761e+00
5.908203125000e+01,2.568916970636e+00
5.932617187500e+01,2.547719323075e+00
5.957031250000e+01,2.525631127555e+00
5.981445312500e+01,2.505603782205e+00
6.005859375000e+01,2.484088821142e+00
6.030273437500e+01,2.464542831209e+00
6.054687500000e+01,2.444196700554e+00
6.079101562500e+01,2.423037668001e+00
6.103515625000e+01,2.403593024524e+00
6.127929687500e+01,2.384348286420e+00
6.152343750000e+01,2.365700785387e+00
6.176757812500e+01,2.345310395628e+00
6.201171875000e+01,2.327713142358e+00
6.225585937500e+01,2.309616672658e+00
6.250000000000e+01,2.290310832359e+00
6.274414062500e+01,2.272025387721e+00
6.298828125000e+01,2.254610631300e+00
6.323242187500e+01,2.237413885769e+00
6.347656250000e+01,2.219323323484e+00
6.372070312500e+01,2.201995307928e+00
6.396484375000e+01,2.185793156044e+00
6.420898437500e+01,2.168503101918e+00
6.445312500000e+01,2.152075132728e+00
6.469726562500e+01,2.135842910337e+00
6.494140625000e+01,2.119408181472e+00
6.518554687500e+01,2.102840285759e+00
6.542968750000e+01,2.087210823284e+00
6.567382812500e+01,2.071395885499e+00
6.591796875000e+01,2.055859936135e+00
6.616210937500e+01,2.040670190145e+00
6.640625000000e+01,2.025880845794e+00
6.665039062500e+01,2.010989539054e+00
6.689453125000e+01,1.995858774599e+00
6.713867187500e+01,1.981344324340e+00
6.738281250000e+01,1.966828528320e+00
6.762695312500e+01,1.952121879325e+00
6.787109375000e+01,1.937997663155e+00
6.811523437500e+01,1.923864085557e+00
6.835937500000e+01,1.909707673046e+00
6.860351562500e+01,1.896765840561e+00
6.884765625000e+01,1.882805474865e+00
6.909179687500e+01,1.869842082963e+00
6.933593750000e+01,1.856362533961e+00
6.958007812500e+01,1.843118963744e+00
6.982421875000e+01,1.830328856802e+00
7.006835937500e+01,1.817855414357e+00
7.031250000000e+01,1.804687119092e+00
7.055664062500e+01,1.791914800826e+00
7.080078125000e+01,1.779949483603e+00
7.104492187500e+01,1.767281488893e+00
7.128906250000e+01,1.755194972167e+00
7.153320312500e+01,1.743153115352e+00
7.177734375000e+01,1.731517428549e+00
7.202148437500e+01,1.719229527298e+00
7.226562500000e+01,1.707953504672e+00
7.250976562500e+01,1.696491507362e+00
7.275390625000e+01,1.684817786391e+00
7.299804687500e+01,1.673936195949e+00
7.324218750000e+01,1.662408845466e+00
7.348632812500e+01,1.651469520248e+00
7.373046875000e+01,1.640476347347e+00
7.397460937500e+01,1.629384098145e+00
7.421875000000e+01,1.618634809991e+00
7.446289062500e+01,1.607980389935e+00
7.470703125000e+01,1.597466260029e+00
7.495117187500e+01,1.587160513813e+00
7.519531250000e+01,1.576681406417e+00
7.543945312500e+01,1.566707218266e+00
7.568359375000e+01,1.556835586422e+00
7.592773437500e+01,1.546616768430e+00
7.617187500000e+01,1.536468737140e+00
7.641601562500e+01,1.526580669431e+00
7.666015625000e+01,1.517156175215e+00
7.690429687500e+01,1.507384102226e+00
7.714843750000e+01,1.497641384208e+00
7.739257812500e+01,1.488491644931e+00
7.763671875000e+01,1.479352125031e+00
7.788085937500e+01,1.469743509516e+00
7.812500000000e+01,1.460774205577e+00
7.836914062500e+01,1.451613541185e+00
7.861328125000e+01,1.442533331563e+00
7.885742187500e+01,1.433607828681e+00
7.910156250000e+01,1.424905044010e+00
7.934570312500e+01,1.416101039472e+00
7.958984375000e+01,1.407406464452e+00
7.983398437500e+01,1.398844350333e+00
8.007812500000e+01,1.390341990832e+00
8.032226562500e+01,1.382068997711e+00
8.056640625000e+01,1.373584731922e+00
8.081054687500e+01,1.365390445675e+00
8.105468750000e+01,1.357261076885e+00
8.129882812500e+01,1.349004245499e+00
8.154296875000e+01,1.340929891987e+00
8.178710937500e+01,1.333141033746e+00
8.203125000000e+01,1.325313451004e+00
8.227539062500e+01,1.317477824179e+00
8.251953125000e+01,1.309699244981e+00
8.276367187500e+01,1.302112258969e+00
8.300781250000e+01,1.294474899538e+00
8.325195312500e+01,1.286885919799e+00
8.349609375000e+01,1.279354009041e+00
8.374023437500e+01,1.272168624688e+00
8.398437500000e+01,1.264709099063e+00
8.422851562500e+01,1.257447915641e+00
8.447265625000e+01,1.250250715820e+00
8.471679687500e+01,1.243136042546e+00
8.496093750000e+01,1.236081224638e+00
8.520507812500e+01,1.229038532513e+00
8.544921875000e+01,1.222128182723e+00
8.569335937500e+01,1.215291458663e+00
8.593750000000e+01,1.208457336959e+00
8.618164062500e+01,1.201557456212e+00
8.642578125000e+01,1.194932210633e+00
8.666992187500e+01,1.188229368526e+00
8.691406250000e+01,1.181677158000e+00
8.715820312500e+01,1.175076219970e+00
8.740234375000e+01,1.168544676544e+00
8.764648437500e+01,1.162147752544e+00
8.789062500000e+01,1.155724756461e+00
8.813476562500e+01,1.149416356956e+00
8.837890625000e+01,1.143205000253e+00
8.862304687500e+01,1.136916675574e+00
8.886718750000e+01,1.130766666977e+00
8.911132812500e+01,1.124655073430e+00
8.935546875000e+01,1.118543107003e+00
8.959960937500e+01,1.112543828789e+00
8.984375000000e+01,1.106570509210e+00
9.008789062500e+01,1.100657078952e+00
9.033203125000e+01,1.094799556737e+00
9.057617187500e+01,1.088986816963e+00
9.082031250000e+01,1.083192412908e+00
9.106445312500e+01,1.077506358972e+00
9.130859375000e+01,1.071807471843e+00
9.155273437500e+01,1.066154884016e+00
9.179687500000e+01,1.060553495288e+00
9.204101562500e+01,1.055055064840e+00
9.228515625000e+01,1.049530144768e+00
9.252929687500e+01,1.044024015678e+00
9.277343750000e+01,1.038689795386e+00
9.301757812500e+01,1.033347442923e+00
9.326171875000e+01,1.028016227208e+00
9.350585937500e+01,1.022723666200e+00
9.375000000000e+01,1.017512471895e+00
9.399414062500e+01,1.012316073391e+00
9.423828125000e+01,1.007150304759e+00
9.448242187500e+01,1.002014655545e+00
9.472656250000e+01,9.969565196992e-01
9.497070312500e+01,9.919761250765e-01
9.521484375000e+01,9.869403609569e-01
9.545898437500e+01,9.819800456116e-01
9.570312500000e+01,9.771278810296e-01
9.594726562500e+01,9.722269985688e-01
9.619140625000e+01,9.673244959891e-01
9.643554687500e+01,9.625417641667e-01
9.667968750000e+01,9.577863041940e-01
9.692382812500e+01,9.530277536116e-01
9.716796875000e+01,9.483491795479e-01
9.741210937500e+01,9.437372790398e-01
9.765625000000e+01,9.391210995369e-01
9.790039062500e+01,9.345004081733e-01
9.814453125000e+01,9.299657569464e-01
9.838867187500e+01,9.254598448501e-01
9.863281250000e+01,9.209559996936e-01
9.887695312500e+01,9.164535748722e-01
9.912109375000e+01,9.120823497625e-01
9.936523437500e+01,9.076954548735e-01
9.960937500000e+01,9.033359086478e-01
9.985351562500e+01,8.990273256404e-01
1.000976562500e+02,8.947589199755e-01
1.003417968750e+02,8.905097027663e-01
1.005859375000e+02,8.862678767887e-01
1.008300781250e+02,8.820668592871e-01
1.010742187500e+02,8.779403814486e-01
1.013183593750e+02,8.737948026520e-01
1.015625000000e+02,8.696716809606e-01
1.018066406250e+02,8.656264000285e-01
1.020507812500e+02,8.616000394073e-01
1.022949218750e+02,8.575601935343e-01
1.025390625000e+02,8.535705874603e-01
1.027832031250e+02,8.496480438623e-01
1.030273437500e+02,8.456802851607e-01
1.032714843750e+02,8.417897123534e-01
1.035156250000e+02,8.379491595578e-01
1.037597656250e+02,8.340921252427e-01
1.040039062500e+02,8.303024759469e-01
1.042480468750e+02,8.265019532054e-01
1.044921875000e+02,8.227306019984e-01
1.047363281250e+02,8.190083160118e-01
1.049804687500e+02,8.152916349495e-01
1.052246093750e+02,8.116132687908e-01
1.054687500000e+02,8.079299252651e-01
1.057128906250e+02,8.043104037985e-01
1.059570312500e+02,8.007286923847e-01
1.062011718750e+02,7.971372699379e-01
1.064453125000e+02,7.935903776046e-01
1.066894531250e+02,7.900681232501e-01
1.069335937500e+02,7.865543052715e-01
1.071777343750e+02,7.830741514418e-01
1.074218750000e+02,7.795939216695e-01
1.076660156250e+02,7.761543887652e-01
1.079101562500e+02,7.727757165421e-01
1.081542968750e+02,7.693970168134e-01
1.083984375000e+02,7.660261667755e-01
1.086425781250e+02,7.627146870731e-01
1.088867187500e+02,7.593861443343e-01
1.091308593750e+02,7.560747592647e-01
1.093750000000e+02,7.528142541822e-01
1.096191406250e+02,7.495574061144e-01
1.098632812500e+02,7.463184816471e-01
1.101074218750e+02,7.431234485911e-01
1.103515625000e+02,7.399328164422e-01
1.105957031250e+02,7.367693953740e-01
1.108398437500e+02,7.336414072715e-01
1.110839843750e+02,7.305345113665e-01
1.113281250000e+02,7.274280732272e-01
1.115722656250e+02,7.243376209924e-01
1.118164062500e+02,7.212798886830e-01
1.120605468750e+02,7.182310039011e-01
1.123046875000e+02,7.151914597544e-01
1.125488281250e+02,7.122009404468e-01
1.127929687500e+02,7.092315292482e-01
1.130371093750e+02,7.062868414753e-01
1.132812500000e+02,7.033473627741e-01
1.135253906250e+02,7.004253012374e-01
1.137695312500e+02,6.975310830618e-01
1.140136718750e+02,6.946512421347e-01
1.142578125000e+02,6.917622055925e-01
1.145019531250e+02,6.889134808133e-01
1.147460937500e+02,6.860901768985e-01
1.149902343750e+02,6.832705009066e-01
1.152343750000e+02,6.804949657331e-01
1.154785156250e+02,6.777330182615e-01
1.157226562500e+02,6.749868626998e-01
1.159667968750e+02,6.722506849608e-01
1.162109375000e+02,6.695262814835e-01
1.164550781250e+02,6.668260866810e-01
1.166992187500e+02,6.641328665455e-01
1.169433593750e+02,6.614553394853e-01
1.171875000000e+02,6.588051778784e-01
1.174316406250e+02,6.561749058887e-01
1.176757812500e+02,6.535522112641e-01
1.179199218750e+02,6.509598311718e-01
1.181640625000e+02,6.483778847812e-01
1.184082031250e+02,6.458155424602e-01
1.186523437500e+02,6.432598568151e-01
1.188964843750e+02,6.407229565409e-01
1.191406250000e+02,6.381939473661e-01
1.193847656250e+02,6.356894566367e-01
1.196289062500e+02,6.331939046942e-01
1.198730468750e+02,6.307209149209e-01
1.201171875000e+02,6.282719130889e-01
1.203613281250e+02,6.258224457463e-01
1.206054687500e+02,6.233927645872e-01
1.208496093750e+02,6.209857547403e-01
1.210937500000e+02,6.185824435820e-01
1.213378906250e+02,6.161909373689e-01
1.215820312500e+02,6.138211502388e-01
1.218261718750e+02,6.114658801751e-01
1.220703125000e+02,6.091197856615e-01
1.223144531250e+02,6.067899856648e-01
1.225585937500e+02,6.044862571308e-01
1.228027343750e+02,6.021870878613e-01
1.230468750000e+02,5.998985641950e-01
1.232910156250e+02,5.976276582801e-01
1.235351562500e+02,5.953712195541e-01
1.237792968750e+02,5.931213813867e-01
1.240234375000e+02,5.908886356158e-01
1.242675781250e+02,5.886671724675e-01
1.245117187500e+02,5.864633277233e-01
1.247558593750e+02,5.842736398326e-01
1.250000000000e+02,5.820887308296e-01
1.252441406250e+02,5.799258619078e-01
1.254882812500e+02,5.777763457318e-01
1.257324218750e+02,5.756329443708e-01
1.259765625000e+02,5.735019959269e-01
1.262207031250e+02,5.713915198265e-01
1.264648437500e+02,5.692878030229e-01
1.267089843750e+02,5.671951317234e-01
1.269531250000e+02,5.651159757389e-01
1.271972656250e+02,5.630489657649e-01
1.274414062500e+02,5.609907597225e-01
1.276855468750e+02,5.589483664584e-01
1.279296875000e+02,5.569143220093e-01
1.281738281250e+02,5.548967604611e-01
1.284179687500e+02,5.528916628006e-01
1.286621093750e+02,5.508938339336e-01
1.289062500000e+02,5.489108878269e-01
1.291503906250e+02,5.469412283310e-01
1.293945312500e+02,5.449772214599e-01
1.296386718750e+02,5.430261350942e-01
1.298828125000e+02,5.410870650941e-01
1.301269531250e+02,5.391538266411e-01
1.303710937500e+02,5.372360120936e-01
1.306152343750e+02,5.353289354818e-01
1.308593750000e+02,5.334349151834e-01
1.311035156250e+02,5.315519380938e-01
1.313476562500e+02,5.296793482158e-01
1.315917968750e+02,5.278137756877e-01
1.318359375000e+02,5.259609909786e-01
1.320800781250e+02,5.241158350437e-01
1.323242187500e+02,5.222821435284e-01
1.325683593750e+02,5.204576017317e-01
1.328125000000e+02,5.186454324543e-01
1.330566406250e+02,5.168441613512e-01
1.333007812500e+02,5.150505395846e-01
1.335449218750e+02,5.132717746784e-01
1.337890625000e+02,5.115013159483e-01
1.340332031250e+02,5.097387717528e-01
1.342773437500e+02,5.079855968949e-01
1.345214843750e+02,5.062405929699e-01
1.347656250000e+02,5.045036141613e-01
1.350097656250e+02,5.027788461342e-01
1.352539062500e+02,5.010625539276e-01
1.354980468750e+02,4.993586587373e-01
1.357421875000e+02,4.976658969663e-01
1.359863281250e+02,4.959784519603e-01
1.362304687500e+02,4.943024269650e-01
1.364746093750e+02,4.926346524589e-01
1.367187500000e+02,4.909734337931e-01
1.369628906250e+02,4.893217990321e-01
1.372070312500e+02,4.876787116035e-01
1.374511718750e+02,4.860439087415e-01
1.376953125000e+02,4.844212657415e-01
1.379394531250e+02,4.828059289125e-01
1.381835937500e+02,4.812006006321e-01
1.384277343750e+02,4.796046704038e-01
1.386718750000e+02,4.780150621896e-01
1.389160156250e+02,4.764340800181e-01
1.391601562500e+02,4.748609475630e-01
1.394042968750e+02,4.732944010568e-01
1.396484375000e+02,4.717375572443e-01
1.398925781250e+02,4.701904583434e-01
1.401367187500e+02,4.686498278447e-01
1.403808593750e+02,4.671194945093e-01
1.406250000000e+02,4.655968837667e-01
1.408691406250e+02,4.640824590041e-01
1.411132812500e+02,4.625764103665e-01
1.413574218750e+02,4.610759046965e-01
1.416015625000e+02,4.595833405456e-01
1.418457031250e+02,4.580990112641e-01
1.420898437500e+02,4.566204908678e-01
1.423339843750e+02,4.551513212571e-01
1.425781250000e+02,4.536912114800e-01
1.428222656250e+02,4.522384677686e-01
1.430664062500e+02,4.507934434849e-01
1.433105468750e+02,4.493561030988e-01
1.435546875000e+02,4.479248414608e-01
1.437988281250e+02,4.465015043904e-01
1.440429687500e+02,4.450839360258e-01
1.442871093750e+02,4.436743343551e-01
1.445312500000e+02,4.422726595306e-01
1.447753906250e+02,4.408763938984e-01
1.450195312500e+02,4.394891278111e-01
1.452636718750e+02,4.381090317860e-01
1.455078125000e+02,4.367358924975e-01
1.457519531250e+02,4.353700803360e-01
1.459960937500e+02,4.340108274557e-01
1.462402343750e+02,4.326574687662e-01
1.464843750000e+02,4.313116945422e-01
1.467285156250e+02,4.299716471052e-01
1.469726562500e+02,4.286390010622e-01
1.472167968750e+02,4.273136208483e-01
1.474609375000e+02,4.259945730478e-01
1.477050781250e+02,4.246819276614e-01
1.479492187500e+02,4.233768090556e-01
1.481933593750e+02,4.220775292053e-01
1.484375000000e+02,4.207841282859e-01
1.486816406250e+02,4.194981029567e-01
1.489257812500e+02,4.182178580778e-01
1.491699218750e+02,4.169438906618e-01
1.494140625000e+02,4.156766309563e-01
1.496582031250e+02,4.144156040875e-01
1.499023437500e+02,4.131606709981e-01
1.501464843750e+02,4.119119593174e-01
1.503906250000e+02,4.106693704076e-01
1.506347656250e+02,4.094336843054e-01
1.508789062500e+02,4.082028744639e-01
1.511230468750e+02,4.069786074310e-01
1.513671875000e+02,4.057599583626e-01
1.516113281250e+02,4.045474469267e-01
1.518554687500e+02,4.033412642967e-01
1.520996093750e+02,4.021403664185e-01
1.523437500000e+02,4.009458455814e-01
1.525878906250e+02,3.997571765831e-01
1.528320312500e+02,3.985737036076e-01
1.530761718750e+02,3.973963078724e-01
1.533203125000e+02,3.962245635028e-01
1.535644531250e+02,3.950582289395e-01
1.538085937500e+02,3.938979536598e-01
1.540527343750e+02,3.927428525880e-01
1.542968750000e+02,3.915934421750e-01
1.545410156250e+02,3.904498033598e-01
1.547851562500e+02,3.893114965376e-01
1.550292968750e+02,3.881781168287e-01
1.552734375000e+02,3.870507325189e-01
1.555175781250e+02,3.859288434169e-01
1.557617187500e+02,3.848116307540e-01
1.560058593750e+02,3.837004252221e-01
1.562500000000e+02,3.825943000259e-01
1.564941406250e+02,3.814931329011e-01
1.567382812500e+02,3.803975352563e-01
1.569824218750e+02,3.793068630155e-01
1.572265625000e+02,3.782212523682e-01
1.574707031250e+02,3.771406258341e-01
1.577148437500e+02,3.760651827389e-01
1.579589843750e+02,3.749945948914e-01
1.582031250000e+02,3.739297801613e-01
1.584472656250e+02,3.728696092655e-01
1.586914062500e+02,3.718142267349e-01
1.589355468750e+02,3.707642882572e-01
1.591796875000e+02,3.697185567805e-01
1.594238281250e+02,3.686777224765e-01
1.596679687500e+02,3.676418897909e-01
1.599121093750e+02,3.666104874598e-01
1.601562500000e+02,3.655843535766e-01
1.604003906250e+02,3.645628228847e-01
1.606445312500e+02,3.635460700419e-01
1.608886718750e+02,3.625340727915e-01
1.611328125000e+02,3.615267533359e-01
1.613769531250e+02,3.605237932156e-01
1.616210937500e+02,3.595258305573e-01
1.618652343750e+02,3.585318833029e-01
1.621093750000e+02,3.575426831056e-01
1.623535156250e+02,3.565579306064e-01
1.625976562500e+02,3.555776438467e-01
1.628417968750e+02,3.546018521940e-01
1.630859375000e+02,3.536304013528e-01
1.633300781250e+02,3.526640198500e-01
1.635742187500e+02,3.517020061831e-01
1.638183593750e+02,3.507437673559e-01
1.640625000000e+02,3.497897115578e-01
1.643066406250e+02,3.488403721471e-01
1.645507812500e+02,3.478949796883e-01
1.647949218750e+02,3.469539681890e-01
1.650390625000e+02,3.460172219283e-01
1.652832031250e+02,3.450848333716e-01
1.655273437500e+02,3.441563108896e-01
1.657714843750e+02,3.432323515963e-01
1.660156250000e+02,3.423122986844e-01
1.662597656250e+02,3.413963172274e-01
1.665039062500e+02,3.404842903019e-01
1.667480468750e+02,3.395765906511e-01
1.669921875000e+02,3.386725518283e-01
1.672363281250e+02,3.377727812233e-01
1.674804687500e+02,3.368769009748e-01
1.677246093750e+02,3.359851161889e-01
1.679687500000e+02,3.350972256575e-01
1.682128906250e+02,3.342132842880e-01
1.684570312500e+02,3.333330922728e-01
1.687011718750e+02,3.324567940347e-01
1.689453125000e+02,3.315847265661e-01
1.691894531250e+02,3.307158667447e-01
1.694335937500e+02,3.298509253337e-01
1.696777343750e+02,3.289899470279e-01
1.699218750000e+02,3.281328808015e-01
1.701660156250e+02,3.272792217965e-01
