frequency_thz,vdos
1.928710937500e+01,6.299521290287e+01
1.953125000000e+01,5.247596043048e+01
1.977539062500e+01,5.450033707503e+01
2.001953125000e+01,5.665831032346e+01
2.026367187500e+01,4.781028178120e+01
2.050781250000e+01,4.234286262632e+01
2.075195312500e+01,4.487763579751e+01
2.099609375000e+01,4.127643167127e+01
2.124023437500e+01,3.766986804334e+01
2.148437500000e+01,3.693933070340e+01
2.172851562500e+01,3.379023989199e+01
2.197265625000e+01,3.560029364373e+01
2.221679687500e+01,3.670427170251e+01
2.246093750000e+01,3.369943355253e+01
2.270507812500e+01,3.064597133809e+01
2.294921875000e+01,2.930500778492e+01
2.319335937500e+01,2.982972794063e+01
2.343750000000e+01,2.419433344780e+01
2.368164062500e+01,2.639674562354e+01
2.392578125000e+01,2.566804099892e+01
2.416992187500e+01,2.611593626566e+01
2.441406250000e+01,2.318015637901e+01
2.465820312500e+01,2.229294140162e+01
2.490234375000e+01,2.151101869142e+01
2.514648437500e+01,2.036272216145e+01
2.539062500000e+01,2.000062511673e+01
2.563476562500e+01,1.983049417573e+01
2.587890625000e+01,1.945821952482e+01
2.612304687500e+01,1.895656823467e+01
2.636718750000e+01,1.825633847166e+01
2.661132812500e+01,1.744868989474e+01
2.685546875000e+01,1.689832703765e+01
2.709960937500e+01,1.656899224975e+01
2.734375000000e+01,1.649880165092e+01
2.758789062500e+01,1.611816062115e+01
2.783203125000e+01,1.545560433207e+01
2.807617187500e+01,1.483580035488e+01
2.832031250000e+01,1.472543447793e+01
2.856445312500e+01,1.430991751495e+01
2.880859375000e+01,1.434761982870e+01
2.905273437500e+01,1.361235149790e+01
2.929687500000e+01,1.326572673206e+01
2.954101562500e+01,1.341836550576e+01
2.978515625000e+01,1.337708490294e+01
3.002929687500e+01,1.284518096864e+01
3.027343750000e+01,1.284291353600e+01
3.051757812500e+01,1.228625942588e+01
3.076171875000e+01,1.201150578068e+01
3.100585937500e+01,1.175935949405e+01
3.125000000000e+01,1.163987997503e+01
3.149414062500e+01,1.121196925861e+01
3.173828125000e+01,1.112202190221e+01
3.198242187500e+01,1.112308837826e+01
3.222656250000e+01,1.094179455584e+01
3.247070312500e+01,1.057927896663e+01
3.271484375000e+01,1.041277101959e+01
3.295898437500e+01,1.028839600268e+01
3.320312500000e+01,1.007399343428e+01
3.344726562500e+01,9.855427447638e+00
3.369140625000e+01,9.753583334643e+00
3.393554687500e+01,9.562341047488e+00
3.417968750000e+01,9.420307656180e+00
3.442382812500e+01,9.299519169645e+00
3.466796875000e+01,9.160512105736e+00
3.491210937500e+01,8.956609171685e+00
3.515625000000e+01,8.879347103802e+00
3.540039062500e+01,8.718488097947e+00
3.564453125000e+01,8.588196881722e+00
3.588867187500e+01,8.513964232773e+00
3.613281250000e+01,8.358349801285e+00
3.637695312500e+01,8.248748332800e+00
3.662109375000e+01,8.128733082869e+00
3.686523437500e+01,8.003320757018e+00
3.710937500000e+01,7.877580559139e+00
3.735351562500e+01,7.755313533478e+00
3.759765625000e+01,7.673037811283e+00
3.784179687500e+01,7.558927293047e+00
3.808593750000e+01,7.467644132495e+00
3.833007812500e+01,7.363035129800e+00
3.857421875000e+01,7.272218778574e+00
3.881835937500e+01,7.145127974663e+00
3.906250000000e+01,7.066516740120e+00
3.930664062500e+01,6.968586440548e+00
3.955078125000e+01,6.891414868449e+00
3.979492187500e+01,6.797525329955e+00
4.003906250000e+01,6.701889246184e+00
4.028320312500e+01,6.620435296358e+00
4.052734375000e+01,6.537506619462e+00
4.077148437500e+01,6.449971804628e+00
4.101562500000e+01,6.376029665822e+00
4.125976562500e+01,6.288167061749e+00
4.150390625000e+01,6.218364550756e+00
4.174804687500e+01,6.136194189688e+00
4.199218750000e+01,6.066466214114e+00
4.223632812500e+01,5.984845690117e+00
4.248046875000e+01,5.916705119833e+00
4.272460937500e+01,5.841011240272e+00
4.296875000000e+01,5.774463417456e+00
4.321289062500e+01,5.705796792996e+00
4.345703125000e+01,5.637090404167e+00
4.370117187500e+01,5.571728657821e+00
4.394531250000e+01,5.511090813424e+00
4.418945312500e+01,5.446804114644e+00
4.443359375000e+01,5.381021537769e+00
4.467773437500e+01,5.316527736246e+00
4.492187500000e+01,5.259976796435e+00
4.516601562500e+01,5.198667540622e+00
4.541015625000e+01,5.144236076341e+00
4.565429687500e+01,5.086159842479e+00
4.589843750000e+01,5.026665743120e+00
4.614257812500e+01,4.972723884419e+00
4.638671875000e+01,4.920382419130e+00
4.663085937500e+01,4.870220903553e+00
4.687500000000e+01,4.812647815655e+00
4.711914062500e+01,4.762602572782e+00
4.736328125000e+01,4.708816201326e+00
4.760742187500e+01,4.660097262791e+00
4.785156250000e+01,4.610628859862e+00
4.809570312500e+01,4.564766415932e+00
4.833984375000e+01,4.514335512040e+00
4.858398437500e+01,4.467586500454e+00
4.882812500000e+01,4.419914605408e+00
4.907226562500e+01,4.378138743910e+00
4.931640625000e+01,4.333688083100e+00
4.956054687500e+01,4.286325429737e+00
4.980468750000e+01,4.244427648259e+00
5.004882812500e+01,4.202142950051e+00
5.029296875000e+01,4.156384347024e+00
5.053710937500e+01,4.117898438078e+00
5.078125000000e+01,4.077194076563e+00
5.102539062500e+01,4.035942246807e+00
5.126953125000e+01,3.999549959296e+00
5.151367187500e+01,3.957863114945e+00
5.175781250000e+01,3.921732211918e+00
5.200195312500e+01,3.881549525362e+00
5.224609375000e+01,3.844109960408e+00
5.249023437500e+01,3.808851472109e+00
5.273437500000e+01,3.773253143592e+00
5.297851562500e+01,3.738039058047e+00
5.322265625000e+01,3.702600375127e+00
5.346679687500e+01,3.668244277819e+00
5.371093750000e+01,3.634394162139e+00
5.395507812500e+01,3.598377406992e+00
5.419921875000e+01,3.565220388783e+00
5.444335937500e+01,3.535104393715e+00
5.468750000000e+01,3.502806336649e+00
5.493164062500e+01,3.469896626237e+00
5.517578125000e+01,3.440644177953e+00
5.541992187500e+01,3.407611801775e+00
5.566406250000e+01,3.378182855624e+00
5.590820312500e+01,3.348328756549e+00
5.615234375000e+01,3.318306693156e+00
5.639648437500e+01,3.286325438539e+00
5.664062500000e+01,3.258678750671e+00
5.688476562500e+01,3.230619042392e+00
5.712890625000e+01,3.201249577905e+00
5.737304687500e+01,3.174761922061e+00
5.761718750000e+01,3.148232643095e+00
5.786132812500e+01,3.121300477508e+00
5.810546875000e+01,3.093242115727e+00
5.834960937500e+01,3.066548680115e+00
5.859375000000e+01,3.041104177449e+00
5.883789062500e+01,3.015901368524e+00
5.908203125000e+01,2.990788765271e+00
5.932617187500e+01,2.966009841400e+00
5.957031250000e+01,2.940627590072e+00
5.981445312500e+01,2.916323023182e+00
6.005859375000e+01,2.893502086762e+00
6.030273437500e+01,2.868882598759e+00
6.054687500000e+01,2.844723487531e+00
6.079101562500e+01,2.820955646006e+00
6.103515625000e+01,2.799310976033e+00
6.127929687500e+01,2.776699908728e+00
6.152343750000e+01,2.754203061175e+00
6.176757812500e+01,2.733012249068e+00
6.201171875000e+01,2.710504114868e+00
6.225585937500e+01,2.688842043427e+00
6.250000000000e+01,2.667024314592e+00
6.274414062500e+01,2.647183791640e+00
6.298828125000e+01,2.625742561979e+00
6.323242187500e+01,2.605845887594e+00
6.347656250000e+01,2.585122025824e+00
6.372070312500e+01,2.565941594794e+00
6.396484375000e+01,2.544712857970e+00
6.420898437500e+01,2.526427118732e+00
6.445312500000e+01,2.506330864422e+00
6.469726562500e+01,2.488394694881e+00
6.494140625000e+01,2.469258085616e+00
6.518554687500e+01,2.449750230992e+00
6.542968750000e+01,2.432014654349e+00
6.567382812500e+01,2.413776579851e+00
6.591796875000e+01,2.395907002556e+00
6.616210937500e+01,2.377606122201e+00
6.640625000000e+01,2.359578433822e+00
6.665039062500e+01,2.343104839812e+00
6.689453125000e+01,2.325798513262e+00
6.713867187500e+01,2.308930100437e+00
6.738281250000e+01,2.291833999357e+00
6.762695312500e+01,2.275283446930e+00
6.787109375000e+01,2.258656061084e+00
6.811523437500e+01,2.242002679677e+00
6.835937500000e+01,2.226285359336e+00
6.860351562500e+01,2.210702297218e+00
6.884765625000e+01,2.194564601187e+00
6.909179687500e+01,2.179299310275e+00
6.933593750000e+01,2.163921371533e+00
6.958007812500e+01,2.148447243370e+00
6.982421875000e+01,2.133930414030e+00
7.006835937500e+01,2.118429072114e+00
7.031250000000e+01,2.103805585825e+00
7.055664062500e+01,2.089269988285e+00
7.080078125000e+01,2.075041229481e+00
7.104492187500e+01,2.060181655251e+00
7.128906250000e+01,2.046411791855e+00
7.153320312500e+01,2.032398333777e+00
7.177734375000e+01,2.018446070825e+00
7.202148437500e+01,2.004859124946e+00
7.226562500000e+01,1.991312594397e+00
7.250976562500e+01,1.977504963260e+00
7.275390625000e+01,1.964413835228e+00
7.299804687500e+01,1.951505254782e+00
7.324218750000e+01,1.938237435901e+00
7.348632812500e+01,1.925607957452e+00
7.373046875000e+01,1.912733678953e+00
7.397460937500e+01,1.900455623302e+00
7.421875000000e+01,1.888042354887e+00
7.446289062500e+01,1.875499435378e+00
7.470703125000e+01,1.863408884774e+00
7.495117187500e+01,1.851094858214e+00
7.519531250000e+01,1.839071628365e+00
7.543945312500e+01,1.827341386311e+00
7.568359375000e+01,1.815347701023e+00
7.592773437500e+01,1.803696109118e+00
7.617187500000e+01,1.792134859680e+00
7.641601562500e+01,1.780831761559e+00
7.666015625000e+01,1.769790795498e+00
7.690429687500e+01,1.758500993123e+00
7.714843750000e+01,1.747299105216e+00
7.739257812500e+01,1.736256447528e+00
7.763671875000e+01,1.725392283539e+00
7.788085937500e+01,1.714788258165e+00
7.812500000000e+01,1.703984834327e+00
7.836914062500e+01,1.693481102398e+00
7.861328125000e+01,1.683220399514e+00
7.885742187500e+01,1.672715384262e+00
7.910156250000e+01,1.662488196742e+00
7.934570312500e+01,1.652332745869e+00
7.958984375000e+01,1.642179344763e+00
7.983398437500e+01,1.632285669075e+00
8.007812500000e+01,1.622318163605e+00
8.032226562500e+01,1.612620457868e+00
8.056640625000e+01,1.602810339407e+00
8.081054687500e+01,1.593281312565e+00
8.105468750000e+01,1.583875502326e+00
8.129882812500e+01,1.574269714230e+00
8.154296875000e+01,1.564923715511e+00
8.178710937500e+01,1.555748483619e+00
8.203125000000e+01,1.546567207444e+00
8.227539062500e+01,1.537395079180e+00
8.251953125000e+01,1.528419413519e+00
8.276367187500e+01,1.519479955834e+00
8.300781250000e+01,1.510470160628e+00
8.325195312500e+01,1.501749133698e+00
8.349609375000e+01,1.493314044094e+00
8.374023437500e+01,1.484664010241e+00
8.398437500000e+01,1.476015607531e+00
8.422851562500e+01,1.467620915923e+00
8.447265625000e+01,1.459246215261e+00
8.471679687500e+01,1.450917916841e+00
8.496093750000e+01,1.442503468044e+00
8.520507812500e+01,1.434460691451e+00
8.544921875000e+01,1.426405378909e+00
8.569335937500e+01,1.418370072858e+00
8.593750000000e+01,1.410313203265e+00
8.618164062500e+01,1.402467410753e+00
8.642578125000e+01,1.394617884936e+00
8.666992187500e+01,1.386842997157e+00
8.691406250000e+01,1.379174558002e+00
8.715820312500e+01,1.371563692450e+00
8.740234375000e+01,1.363986753948e+00
8.764648437500e+01,1.356487483481e+00
8.789062500000e+01,1.349061576715e+00
8.813476562500e+01,1.341644708058e+00
8.837890625000e+01,1.334451992209e+00
8.862304687500e+01,1.327159433776e+00
8.886718750000e+01,1.319951935589e+00
8.911132812500e+01,1.312872927685e+00
8.935546875000e+01,1.305830241186e+00
8.959960937500e+01,1.298728722265e+00
8.984375000000e+01,1.291791366874e+00
9.008789062500e+01,1.284991423041e+00
9.033203125000e+01,1.278099995870e+00
9.057617187500e+01,1.271340004470e+00
9.082031250000e+01,1.264582903291e+00
9.106445312500e+01,1.257953751657e+00
9.130859375000e+01,1.251280585857e+00
9.155273437500e+01,1.244741745569e+00
9.179687500000e+01,1.238242820632e+00
9.204101562500e+01,1.231881270021e+00
9.228515625000e+01,1.225385010688e+00
9.252929687500e+01,1.218999432176e+00
9.277343750000e+01,1.212754318025e+00
9.301757812500e+01,1.206508469113e+00
9.326171875000e+01,1.200315434068e+00
9.350585937500e+01,1.194172751813e+00
9.375000000000e+01,1.188111059399e+00
9.399414062500e+01,1.182039890685e+00
9.423828125000e+01,1.176032986311e+00
9.448242187500e+01,1.170023685383e+00
9.472656250000e+01,1.164106221222e+00
9.497070312500e+01,1.158182769329e+00
9.521484375000e+01,1.152389377084e+00
9.545898437500e+01,1.146698362553e+00
9.570312500000e+01,1.141000167964e+00
9.594726562500e+01,1.135224470771e+00
9.619140625000e+01,1.129656228540e+00
9.643554687500e+01,1.123992599395e+00
9.667968750000e+01,1.118477608600e+00
9.692382812500e+01,1.112918572228e+00
9.716796875000e+01,1.107497014806e+00
9.741210937500e+01,1.102025984681e+00
9.765625000000e+01,1.096646261161e+00
9.790039062500e+01,1.091315846912e+00
9.814453125000e+01,1.086020640423e+00
9.838867187500e+01,1.080734694436e+00
9.863281250000e+01,1.075528896072e+00
9.887695312500e+01,1.070345803486e+00
9.912109375000e+01,1.065151572769e+00
9.936523437500e+01,1.060058497938e+00
9.960937500000e+01,1.055001539066e+00
9.985351562500e+01,1.049982409841e+00
1.000976562500e+02,1.044951697660e+00
1.003417968750e+02,1.040004359637e+00
1.005859375000e+02,1.035061426045e+00
1.008300781250e+02,1.030176299848e+00
1.010742187500e+02,1.025361646644e+00
1.013183593750e+02,1.020530603306e+00
1.015625000000e+02,1.015752849509e+00
1.018066406250e+02,1.011028579562e+00
1.020507812500e+02,1.006292132167e+00
1.022949218750e+02,1.001605854496e+00
1.025390625000e+02,9.969680737981e-01
1.027832031250e+02,9.923564775090e-01
1.030273437500e+02,9.877756533886e-01
1.032714843750e+02,9.832548378967e-01
1.035156250000e+02,9.787369444349e-01
1.037597656250e+02,9.742664853608e-01
1.040039062500e+02,9.698119257223e-01
1.042480468750e+02,9.654040444381e-01
1.044921875000e+02,9.610137292529e-01
1.047363281250e+02,9.566628172892e-01
1.049804687500e+02,9.523264467776e-01
1.052246093750e+02,9.480362972081e-01
1.054687500000e+02,9.437848375612e-01
1.057128906250e+02,9.395451990816e-01
1.059570312500e+02,9.353466321446e-01
1.062011718750e+02,9.311780154400e-01
1.064453125000e+02,9.270239801520e-01
1.066894531250e+02,9.229146977926e-01
1.069335937500e+02,9.188431171664e-01
1.071777343750e+02,9.147883209235e-01
1.074218750000e+02,9.107431726101e-01
1.076660156250e+02,9.067408449539e-01
1.079101562500e+02,9.027789730460e-01
1.081542968750e+02,8.987781608759e-01
1.083984375000e+02,8.948811730014e-01
1.086425781250e+02,8.909910427415e-01
1.088867187500e+02,8.871288715497e-01
1.091308593750e+02,8.833039020500e-01
1.093750000000e+02,8.794718509486e-01
1.096191406250e+02,8.756851596959e-01
1.098632812500e+02,8.719041367204e-01
1.101074218750e+02,8.681702312016e-01
1.103515625000e+02,8.644502766912e-01
1.105957031250e+02,8.607681213445e-01
1.108398437500e+02,8.571153156759e-01
1.110839843750e+02,8.534786579932e-01
1.113281250000e+02,8.498484111105e-01
1.115722656250e+02,8.462670538504e-01
1.118164062500e+02,8.426788828722e-01
1.120605468750e+02,8.391411542657e-01
1.123046875000e+02,8.356060152967e-01
1.125488281250e+02,8.321260522833e-01
1.127929687500e+02,8.286544250206e-01
1.130371093750e+02,8.252094739499e-01
1.132812500000e+02,8.217780789511e-01
1.135253906250e+02,8.183671354229e-01
1.137695312500e+02,8.149644152144e-01
1.140136718750e+02,8.116015596324e-01
1.142578125000e+02,8.082731182953e-01
1.145019531250e+02,8.049617836416e-01
1.147460937500e+02,8.016519509610e-01
1.149902343750e+02,7.983763113672e-01
1.152343750000e+02,7.951232126749e-01
1.154785156250e+02,7.918814442278e-01
1.157226562500e+02,7.886680237704e-01
1.159667968750e+02,7.854716893665e-01
1.162109375000e+02,7.823076488829e-01
1.164550781250e+02,7.791482900654e-01
1.166992187500e+02,7.760071663791e-01
1.169433593750e+02,7.728986507809e-01
1.171875000000e+02,7.698159427000e-01
1.174316406250e+02,7.667409658222e-01
1.176757812500e+02,7.636718240544e-01
1.179199218750e+02,7.606318191337e-01
1.181640625000e+02,7.576227822334e-01
1.184082031250e+02,7.546273467404e-01
1.186523437500e+02,7.516528421273e-01
1.188964843750e+02,7.486957208309e-01
1.191406250000e+02,7.457491063062e-01
1.193847656250e+02,7.428198141477e-01
1.196289062500e+02,7.399070506799e-01
1.198730468750e+02,7.370186503591e-01
1.201171875000e+02,7.341486646370e-01
1.203613281250e+02,7.313098885894e-01
1.206054687500e+02,7.284740149848e-01
1.208496093750e+02,7.256477622638e-01
1.210937500000e+02,7.228518044870e-01
1.213378906250e+02,7.200641513022e-01
1.215820312500e+02,7.172944639832e-01
1.218261718750e+02,7.145419602106e-01
1.220703125000e+02,7.118172054260e-01
1.223144531250e+02,7.090950450533e-01
1.225585937500e+02,7.063929105953e-01
1.228027343750e+02,7.037093130840e-01
1.230468750000e+02,7.010483875382e-01
1.232910156250e+02,6.983939329186e-01
1.235351562500e+02,6.957577683189e-01
1.237792968750e+02,6.931350826533e-01
1.240234375000e+02,6.905285948485e-01
1.242675781250e+02,6.879430608197e-01
1.245117187500e+02,6.853687723199e-01
1.247558593750e+02,6.828101242939e-01
1.250000000000e+02,6.802679843326e-01
1.252441406250e+02,6.777392621670e-01
1.254882812500e+02,6.752229115932e-01
1.257324218750e+02,6.727213056278e-01
1.259765625000e+02,6.702408522585e-01
1.262207031250e+02,6.677688102848e-01
1.264648437500e+02,6.653210385631e-01
1.267089843750e+02,6.628783359901e-01
1.269531250000e+02,6.604522288087e-01
1.271972656250e+02,6.580327242257e-01
1.274414062500e+02,6.556330332501e-01
1.276855468750e+02,6.532525829747e-01
1.279296875000e+02,6.508838967862e-01
1.281738281250e+02,6.485253665346e-01
1.284179687500e+02,6.461804052356e-01
1.286621093750e+02,6.438515428137e-01
1.289062500000e+02,6.415363036369e-01
1.291503906250e+02,6.392324672007e-01
1.293945312500e+02,6.369441546575e-01
1.296386718750e+02,6.346643944215e-01
1.298828125000e+02,6.323982133244e-01
1.301269531250e+02,6.301477612157e-01
1.303710937500e+02,6.279094946225e-01
1.306152343750e+02,6.256847410361e-01
1.308593750000e+02,6.234680817354e-01
1.311035156250e+02,6.212689769778e-01
1.313476562500e+02,6.190805941886e-01
1.315917968750e+02,6.169063668346e-01
1.318359375000e+02,6.147421106949e-01
1.320800781250e+02,6.125895423838e-01
1.323242187500e+02,6.104489747343e-01
1.325683593750e+02,6.083212215635e-01
1.328125000000e+02,6.062015462523e-01
1.330566406250e+02,6.040962139575e-01
1.333007812500e+02,6.020051680000e-01
1.335449218750e+02,5.999264401254e-01
1.337890625000e+02,5.978568240570e-01
1.340332031250e+02,5.957990970156e-01
1.342773437500e+02,5.937531682188e-01
1.345214843750e+02,5.917165513755e-01
1.347656250000e+02,5.896920651806e-01
1.350097656250e+02,5.876777416534e-01
1.352539062500e+02,5.856758087708e-01
1.354980468750e+02,5.836828380291e-01
1.357421875000e+02,5.817016102244e-01
1.359863281250e+02,5.797344129987e-01
1.362304687500e+02,5.777766689082e-01
1.364746093750e+02,5.758302333822e-01
1.367187500000e+02,5.738890845039e-01
1.369628906250e+02,5.719605531793e-01
1.372070312500e+02,5.700438001369e-01
1.374511718750e+02,5.681354200253e-01
1.376953125000e+02,5.662399430994e-01
1.379394531250e+02,5.643525173538e-01
1.381835937500e+02,5.624779231651e-01
1.384277343750e+02,5.606112408407e-01
1.386718750000e+02,5.587527898221e-01
1.389160156250e+02,5.569076868538e-01
1.391601562500e+02,5.550712683702e-01
1.394042968750e+02,5.532468081163e-01
1.396484375000e+02,5.514281357242e-01
1.398925781250e+02,5.496209764981e-01
1.401367187500e+02,5.478224268200e-01
1.403808593750e+02,5.460334327198e-01
1.406250000000e+02,5.442536514179e-01
1.408691406250e+02,5.424840123685e-01
1.411132812500e+02,5.407246579861e-01
1.413574218750e+02,5.389726581331e-01
1.416015625000e+02,5.372296782662e-01
1.418457031250e+02,5.354963259311e-01
1.420898437500e+02,5.337746278501e-01
1.423339843750e+02,5.320581716410e-01
1.425781250000e+02,5.303514657516e-01
1.428222656250e+02,5.286539881280e-01
1.430664062500e+02,5.269643723184e-01
1.433105468750e+02,5.252842110557e-01
1.435546875000e+02,5.236116529692e-01
1.437988281250e+02,5.219515349894e-01
1.440429687500e+02,5.202976973028e-01
1.442871093750e+02,5.186516222110e-01
1.445312500000e+02,5.170133653941e-01
1.447753906250e+02,5.153846591966e-01
1.450195312500e+02,5.137631132565e-01
1.452636718750e+02,5.121517525486e-01
1.455078125000e+02,5.105480923594e-01
1.457519531250e+02,5.089518493988e-01
1.459960937500e+02,5.073640395426e-01
1.462402343750e+02,5.057830051746e-01
1.464843750000e+02,5.042116048981e-01
1.467285156250e+02,5.026485009923e-01
1.469726562500e+02,5.010917786915e-01
1.472167968750e+02,4.995428169641e-01
1.474609375000e+02,4.980020420895e-01
1.477050781250e+02,4.964691848472e-01
1.479492187500e+02,4.949444353338e-01
1.481933593750e+02,4.934266145482e-01
1.484375000000e+02,4.919163591879e-01
1.486816406250e+02,4.904142572097e-01
1.489257812500e+02,4.889190243539e-01
1.491699218750e+02,4.874310878021e-01
1.494140625000e+02,4.859508381456e-01
1.496582031250e+02,4.844775295278e-01
1.499023437500e+02,4.830120206676e-01
1.501464843750e+02,4.815536280333e-01
1.503906250000e+02,4.801026067966e-01
1.506347656250e+02,4.786583519849e-01
1.508789062500e+02,4.772209352271e-01
1.511230468750e+02,4.757910268014e-01
1.513671875000e+02,4.743682204692e-01
1.516113281250e+02,4.729518727060e-01
1.518554687500e+02,4.715425524150e-01
1.520996093750e+02,4.701398352144e-01
1.523437500000e+02,4.687439901397e-01
1.525878906250e+02,4.673553062747e-01
1.528320312500e+02,4.659734821794e-01
1.530761718750e+02,4.645982615881e-01
1.533203125000e+02,4.632296795332e-01
1.535644531250e+02,4.618674230185e-01
1.538085937500e+02,4.605115901062e-01
1.540527343750e+02,4.591621803406e-01
1.542968750000e+02,4.578195110269e-01
1.545410156250e+02,4.564836240874e-01
1.547851562500e+02,4.551532951403e-01
1.550292968750e+02,4.538295728762e-01
1.552734375000e+02,4.525127700709e-01
1.555175781250e+02,4.512017775110e-01
1.557617187500e+02,4.498971213986e-01
1.560058593750e+02,4.485990246328e-01
1.562500000000e+02,4.473063418296e-01
1.564941406250e+02,4.460198697122e-01
1.567382812500e+02,4.447400635888e-01
1.569824218750e+02,4.434661271995e-01
1.572265625000e+02,4.421975138817e-01
1.574707031250e+02,4.409352387907e-01
1.577148437500e+02,4.396790131585e-01
1.579589843750e+02,4.384285989910e-01
1.582031250000e+02,4.371845711684e-01
1.584472656250e+02,4.359456342813e-01
1.586914062500e+02,4.347123990378e-01
1.589355468750e+02,4.334854928123e-01
1.591796875000e+02,4.322641240100e-01
1.594238281250e+02,4.310477176075e-01
1.596679687500e+02,4.298376380693e-01
1.599121093750e+02,4.286331686590e-01
1.601562500000e+02,4.274340878315e-01
1.604003906250e+02,4.262403182576e-01
1.606445312500e+02,4.250526356972e-01
1.608886718750e+02,4.238702640516e-01
1.611328125000e+02,4.226934380943e-01
1.613769531250e+02,4.215214226627e-01
1.616210937500e+02,4.203551268929e-01
1.618652343750e+02,4.191942592359e-01
1.621093750000e+02,4.180386087949e-01
1.623535156250e+02,4.168880690565e-01
1.625976562500e+02,4.157428230577e-01
1.628417968750e+02,4.146029212886e-01
1.630859375000e+02,4.134681152536e-01
1.633300781250e+02,4.123389084156e-01
1.635742187500e+02,4.112141807724e-01
1.638183593750e+02,4.100948379149e-01
1.640625000000e+02,4.089804403539e-01
1.643066406250e+02,4.078708064581e-01
1.645507812500e+02,4.067667062231e-01
1.647949218750e+02,4.056668355194e-01
1.650390625000e+02,4.045726753297e-01
1.652832031250e+02,4.034827886215e-01
1.655273437500e+02,4.023983590716e-01
1.657714843750e+02,4.013187772845e-01
1.660156250000e+02,4.002434703689e-01
1.662597656250e+02,3.991732267589e-01
1.665039062500e+02,3.981079572939e-01
1.667480468750e+02,3.970470118205e-01
1.669921875000e+02,3.959911119118e-01
1.672363281250e+02,3.949395426694e-01
1.674804687500e+02,3.938927970982e-01
1.677246093750e+02,3.928510757136e-01
1.679687500000e+02,3.918132589221e-01
1.682128906250e+02,3.907805272832e-01
1.684570312500e+02,3.897521515378e-01
1.687011718750e+02,3.887282340767e-01
1.689453125000e+02,3.877090931135e-01
1.691894531250e+02,3.866940792726e-01
1.694335937500e+02,3.856835964049e-01
1.696777343750e+02,3.846776029509e-01
1.699218750000e+02,3.836758693413e-01
1.701660156250e+02,3.826783560713e-01
